id,label
2998,3
2999,4
3000,6
3001,2
3002,4
3003,2
3004,0
3005,4
3006,4
3007,4
3008,2
3009,5
3010,2
3011,4
3012,4
3013,4
3014,6
3015,3
3016,3
3017,6
3018,3
3019,2
3020,0
3021,4
3022,5
3023,4
3024,0
3025,4
3026,5
3027,2
3028,3
3029,4
3030,3
3031,4
3032,5
3033,3
3034,5
3035,4
3036,6
3037,3
3038,5
3039,3
3040,4
3041,6
3042,6
3043,3
3044,6
3045,5
3046,3
3047,6
3048,6
3049,6
3050,4
3051,3
3052,3
3053,6
3054,5
3055,6
3056,3
3057,2
3058,4
3059,2
3060,4
3061,3
3062,6
3063,3
3064,2
3065,6
3066,5
3067,6
3068,2
3069,6
3070,0
3071,4
3072,5
3073,2
3074,4
3075,5
3076,3
3077,5
3078,5
3079,4
3080,2
3081,5
3082,2
3083,3
3084,5
3085,0
3086,2
3087,2
3088,0
3089,4
3090,5
3091,4
3092,3
3093,3
3094,6
3095,5
3096,2
3097,3
3098,0
3099,4
3100,2
3101,3
3102,0
3103,3
3104,3
3105,5
3106,4
3107,4
3108,5
3109,5
3110,4
3111,3
3112,5
3113,3
3114,4
3115,6
3116,0
3117,5
3118,6
3119,1
3120,4
3121,3
3122,4
3123,6
3124,3
3125,4
3126,4
3127,4
3128,6
3129,4
3130,0
3131,3
3132,4
3133,2
3134,4
3135,5
3136,4
3137,3
3138,6
3139,5
3140,0
3141,3
3142,6
3143,4
3144,3
3145,6
3146,3
3147,3
3148,4
3149,3
3150,4
3151,2
3152,3
3153,6
3154,3
3155,3
3156,3
3157,4
3158,4
3159,4
3160,4
3161,3
3162,4
3163,6
3164,0
3165,4
3166,3
3167,2
3168,6
3169,6
3170,4
3171,2
3172,4
3173,3
3174,3
3175,3
3176,5
3177,4
3178,3
3179,6
3180,3
3181,3
3182,6
3183,6
3184,0
3185,4
3186,5
3187,3
3188,3
3189,6
3190,0
3191,4
3192,6
3193,5
3194,2
3195,5
3196,5
3197,6
3198,4
3199,6
3200,4
3201,3
3202,6
3203,3
3204,3
3205,2
3206,4
3207,2
3208,3
3209,4
3210,6
3211,1
3212,0
3213,4
3214,6
3215,1
3216,0
3217,0
3218,4
3219,3
3220,3
3221,6
3222,0
3223,3
3224,3
3225,3
3226,5
3227,6
3228,4
3229,6
3230,0
3231,3
3232,2
3233,6
3234,6
3235,2
3236,3
3237,0
3238,0
3239,0
3240,4
3241,4
3242,3
3243,6
3244,5
3245,6
3246,4
3247,3
3248,6
3249,4
3250,2
3251,3
3252,5
3253,3
3254,2
3255,4
3256,2
3257,3
3258,6
3259,5
3260,5
3261,3
3262,6
3263,3
3264,6
3265,6
3266,4
3267,6
3268,3
3269,5
3270,6
3271,4
3272,6
3273,0
3274,5
3275,4
3276,3
3277,6
3278,3
3279,4
3280,2
3281,3
3282,0
3283,4
3284,3
3285,4
3286,4
3287,3
3288,4
3289,5
3290,6
3291,6
3292,3
3293,0
3294,3
3295,5
3296,4
3297,6
3298,4
3299,0
3300,6
3301,2
3302,3
3303,3
3304,3
3305,4
3306,2
3307,4
3308,4
3309,4
3310,0
3311,3
3312,3
3313,3
3314,2
3315,2
3316,4
3317,4
3318,3
3319,3
3320,5
3321,2
3322,5
3323,0
3324,0
3325,3
3326,5
3327,1
3328,3
3329,4
3330,4
3331,5
3332,3
3333,6
3334,6
3335,4
3336,6
3337,3
3338,3
3339,3
3340,6
3341,6
3342,0
3343,6
3344,6
3345,6
3346,3
3347,3
3348,0
3349,4
3350,2
3351,3
3352,5
3353,6
3354,6
3355,3
3356,0
3357,6
3358,4
3359,3
3360,6
3361,6
3362,6
3363,4
3364,6
3365,4
3366,3
3367,2
3368,3
3369,0
3370,5
3371,3
3372,5
3373,6
3374,4
3375,3
3376,4
3377,0
3378,4
3379,3
3380,4
3381,0
3382,4
3383,6
3384,4
3385,0
3386,3
3387,5
3388,4
3389,5
3390,6
3391,3
3392,3
3393,4
3394,2
3395,2
3396,3
3397,6
3398,6
3399,3
3400,3
3401,6
3402,2
3403,4
3404,6
3405,3
3406,0
3407,4
3408,6
3409,3
3410,5
3411,5
3412,5
3413,6
3414,6
3415,4
3416,2
3417,4
3418,4
3419,2
3420,2
3421,0
3422,0
3423,5
3424,4
3425,4
3426,6
3427,6
3428,6
3429,4
3430,4
3431,3
3432,4
3433,3
3434,4
3435,3
3436,4
3437,5
3438,4
3439,5
3440,0
3441,3
3442,5
3443,5
3444,2
3445,4
3446,6
3447,3
3448,4
3449,2
3450,2
3451,3
3452,6
3453,3
3454,6
3455,4
3456,2
3457,3
3458,3
3459,2
3460,3
3461,6
3462,6
3463,4
3464,5
3465,5
3466,6
3467,5
3468,3
3469,1
3470,5
3471,4
3472,0
3473,3
3474,6
3475,2
3476,3
3477,3
3478,6
3479,3
3480,4
3481,0
3482,6
3483,3
3484,2
3485,3
3486,6
3487,4
3488,4
3489,6
3490,2
3491,0
3492,2
3493,6
3494,6
3495,0
3496,5
3497,4
3498,0
3499,2
3500,4
3501,3
3502,4
3503,5
3504,6
3505,5
3506,0
3507,4
3508,3
3509,0
3510,6
3511,6
3512,4
3513,3
3514,0
3515,6
3516,0
3517,6
3518,3
3519,4
3520,6
3521,4
3522,0
3523,5
3524,6
3525,4
3526,5
3527,0
3528,4
3529,4
3530,4
3531,4
3532,4
3533,6
3534,2
3535,3
3536,0
3537,3
3538,3
3539,3
3540,3
3541,6
3542,3
3543,0
3544,4
3545,0
3546,4
3547,2
3548,2
3549,3
3550,3
3551,1
3552,0
3553,3
3554,3
3555,0
3556,5
3557,5
3558,4
3559,6
3560,4
3561,3
3562,2
3563,6
3564,2
3565,3
3566,6
3567,4
3568,2
3569,1
3570,5
3571,6
3572,6
3573,5
3574,5
3575,5
3576,6
3577,4
3578,6
3579,6
3580,0
3581,0
3582,3
3583,3
3584,0
3585,3
3586,6
3587,4
3588,0
3589,0
3590,4
3591,6
3592,4
3593,6
3594,2
3595,4
3596,3
3597,2
3598,3
3599,5
3600,3
3601,5
3602,4
3603,4
3604,6
3605,0
3606,5
3607,0
3608,4
3609,3
3610,3
3611,6
3612,3
3613,3
3614,5
3615,5
3616,6
3617,6
3618,3
3619,4
3620,4
3621,0
3622,2
3623,1
3624,3
3625,5
3626,4
3627,6
3628,4
3629,6
3630,6
3631,4
3632,4
3633,2
3634,4
3635,3
3636,6
3637,3
3638,3
3639,4
3640,5
3641,3
3642,0
3643,4
3644,4
3645,3
3646,6
3647,6
3648,4
3649,4
3650,2
3651,6
3652,6
3653,4
3654,0
3655,4
3656,5
3657,6
3658,4
3659,4
3660,0
3661,0
3662,4
3663,3
3664,4
3665,6
3666,1
3667,5
3668,3
3669,5
3670,6
3671,5
3672,6
3673,3
3674,4
3675,1
3676,2
3677,3
3678,3
3679,3
3680,6
3681,0
3682,6
3683,4
3684,4
3685,4
3686,5
3687,4
3688,4
3689,5
3690,3
3691,6
3692,6
3693,5
3694,3
3695,5
3696,5
3697,5
3698,3
3699,0
3700,3
3701,0
3702,0
3703,3
3704,6
3705,3
3706,4
3707,3
3708,6
3709,3
3710,3
3711,5
3712,4
3713,4
3714,0
3715,3
3716,3
3717,3
3718,3
3719,6
3720,3
3721,4
3722,3
3723,5
3724,0
3725,4
3726,6
3727,3
3728,0
3729,4
3730,3
3731,3
3732,4
3733,4
3734,6
3735,5
3736,4
3737,6
3738,4
3739,4
3740,6
3741,6
3742,3
3743,0
3744,3
3745,2
3746,2
3747,6
3748,3
3749,4
3750,5
3751,3
3752,4
3753,6
3754,6
3755,2
3756,5
3757,0
3758,6
3759,3
3760,5
3761,0
3762,3
3763,6
3764,0
3765,4
3766,5
3767,4
3768,4
3769,2
3770,6
3771,6
3772,0
3773,6
3774,6
3775,5
3776,2
3777,6
3778,5
3779,3
3780,2
3781,4
3782,0
3783,2
3784,5
3785,5
3786,2
3787,2
3788,3
3789,4
3790,4
3791,4
3792,2
3793,3
3794,4
3795,3
3796,5
3797,3
3798,6
3799,6
3800,6
3801,5
3802,6
3803,6
3804,6
3805,6
3806,4
3807,4
3808,6
3809,3
3810,4
3811,5
3812,5
3813,3
3814,3
3815,2
3816,1
3817,5
3818,6
3819,3
3820,6
3821,3
3822,2
3823,4
3824,4
3825,2
3826,2
3827,4
3828,0
3829,5
3830,0
3831,0
3832,3
3833,4
3834,3
3835,3
3836,4
3837,0
3838,6
3839,4
3840,4
3841,6
3842,4
3843,4
3844,3
3845,3
3846,3
3847,3
3848,6
3849,3
3850,0
3851,3
3852,6
3853,0
3854,6
3855,6
3856,4
3857,6
3858,4
3859,3
3860,2
3861,5
3862,4
3863,2
3864,4
3865,3
3866,6
3867,6
3868,6
3869,0
3870,2
3871,4
3872,6
3873,6
3874,6
3875,0
3876,4
3877,4
3878,6
3879,2
3880,4
3881,3
3882,6
3883,0
3884,0
3885,3
3886,3
3887,4
3888,6
3889,6
3890,0
3891,0
3892,3
3893,3
3894,4
3895,4
3896,6
3897,6
3898,3
3899,6
3900,5
3901,3
3902,5
3903,4
3904,4
3905,3
3906,6
3907,3
3908,6
3909,3
3910,4
3911,6
3912,2
3913,4
3914,2
3915,3
3916,4
3917,4
3918,3
3919,2
3920,3
3921,5
3922,4
3923,6
3924,5
3925,6
3926,5
3927,3
3928,6
3929,6
3930,4
3931,3
3932,6
3933,4
3934,0
3935,3
3936,3
3937,0
3938,3
3939,3
3940,2
3941,0
3942,6
3943,5
3944,4
3945,4
3946,5
3947,4
3948,3
3949,3
3950,0
3951,3
3952,4
3953,0
3954,3
3955,4
3956,4
3957,4
3958,5
3959,4
3960,3
3961,3
3962,6
3963,4
3964,4
3965,4
3966,5
3967,3
3968,0
3969,3
3970,6
3971,2
3972,1
3973,4
3974,4
3975,5
3976,6
3977,3
3978,3
3979,4
3980,2
3981,3
3982,2
3983,2
3984,6
3985,0
3986,0
3987,5
3988,4
3989,2
3990,3
3991,6
3992,3
3993,6
3994,6
3995,6
3996,6
3997,0
3998,4
3999,5
4000,4
4001,4
4002,0
4003,6
4004,4
4005,6
4006,4
4007,5
4008,2
4009,0
4010,4
4011,0
4012,3
4013,5
4014,3
4015,0
4016,3
4017,3
4018,5
4019,3
4020,4
4021,6
4022,4
4023,3
4024,3
4025,5
4026,6
4027,4
4028,3
4029,6
4030,3
4031,4
4032,3
4033,6
4034,4
4035,4
4036,4
4037,4
4038,3
4039,4
4040,5
4041,3
4042,6
4043,0
4044,5
4045,2
4046,4
4047,3
4048,0
4049,4
4050,2
4051,3
4052,2
4053,5
4054,3
4055,3
4056,4
4057,4
4058,3
4059,6
4060,3
4061,4
4062,2
4063,2
4064,3
4065,5
4066,6
4067,4
4068,5
4069,2
4070,6
4071,5
4072,2
4073,6
4074,6
4075,4
4076,5
4077,6
4078,6
4079,2
4080,2
4081,0
4082,0
4083,6
4084,6
4085,2
4086,6
4087,3
4088,3
4089,2
4090,2
4091,0
4092,4
4093,3
4094,0
4095,5
4096,4
4097,5
4098,6
4099,3
4100,3
4101,0
4102,0
4103,0
4104,4
4105,4
4106,2
4107,0
4108,6
4109,0
4110,5
4111,4
4112,6
4113,5
4114,6
4115,5
4116,4
4117,3
4118,3
4119,6
4120,4
4121,3
4122,4
4123,3
4124,4
4125,3
4126,3
4127,6
4128,3
4129,3
4130,0
4131,6
4132,4
4133,6
4134,4
4135,3
4136,3
4137,3
4138,6
4139,4
4140,0
4141,3
4142,6
4143,4
4144,4
4145,2
4146,6
4147,4
4148,3
4149,0
4150,3
4151,3
4152,2
4153,3
4154,4
4155,3
4156,0
4157,5
4158,2
4159,3
4160,4
4161,6
4162,4
4163,2
4164,0
4165,3
4166,0
4167,0
4168,2
4169,5
4170,5
4171,0
4172,6
4173,3
4174,3
4175,5
4176,2
4177,3
4178,3
4179,4
4180,0
4181,5
4182,2
4183,3
4184,4
4185,3
4186,4
4187,3
4188,4
4189,6
4190,3
4191,6
4192,0
4193,3
4194,0
4195,3
4196,0
4197,0
4198,6
4199,4
4200,4
4201,0
4202,4
4203,1
4204,3
4205,6
4206,0
4207,3
4208,3
4209,5
4210,6
4211,6
4212,6
4213,4
4214,1
4215,5
4216,5
4217,6
4218,4
4219,4
4220,2
4221,3
4222,2
4223,4
4224,2
4225,3
4226,3
4227,3
4228,0
4229,3
4230,4
4231,2
4232,6
4233,3
4234,5
4235,3
4236,0
4237,2
4238,2
4239,5
4240,3
4241,3
4242,4
4243,3
4244,3
4245,6
4246,3
4247,2
4248,3
4249,0
4250,3
4251,0
4252,2
4253,4
4254,4
4255,4
4256,4
4257,4
4258,6
4259,6
4260,4
4261,0
4262,3
4263,4
4264,3
4265,4
4266,3
4267,2
4268,6
4269,4
4270,4
4271,3
4272,0
4273,4
4274,3
4275,3
4276,5
4277,0
4278,4
4279,5
4280,5
4281,6
4282,2
4283,0
4284,3
4285,0
4286,6
4287,4
4288,3
4289,3
4290,6
4291,4
4292,3
4293,4
4294,3
4295,1
4296,3
4297,3
4298,3
4299,5
4300,3
4301,3
4302,6
4303,6
4304,3
4305,3
4306,4
4307,6
4308,3
4309,4
4310,6
4311,6
4312,5
4313,6
4314,2
4315,3
4316,5
4317,4
4318,5
4319,5
4320,3
4321,3
4322,4
4323,0
4324,2
4325,0
4326,2
4327,0
4328,3
4329,3
4330,0
4331,6
4332,6
4333,5
4334,3
4335,1
4336,5
4337,3
4338,2
4339,4
4340,6
4341,4
4342,4
4343,2
4344,4
4345,4
4346,5
4347,4
4348,3
4349,6
4350,4
4351,4
4352,4
4353,0
4354,6
4355,0
4356,3
4357,4
4358,5
4359,3
4360,6
4361,4
4362,6
4363,5
4364,4
4365,3
4366,4
4367,4
4368,4
4369,3
4370,2
4371,5
4372,4
4373,2
4374,2
4375,5
4376,4
4377,4
4378,3
4379,2
4380,6
4381,5
4382,3
4383,3
4384,4
4385,3
4386,5
4387,0
4388,2
4389,2
4390,3
4391,6
4392,3
4393,3
4394,6
4395,3
4396,0
4397,5
4398,6
4399,3
4400,0
4401,6
4402,4
4403,2
4404,0
4405,0
4406,4
4407,3
4408,3
4409,3
4410,3
4411,0
4412,6
4413,3
4414,3
4415,4
4416,3
4417,6
4418,6
4419,2
4420,3
4421,6
4422,0
4423,4
4424,3
4425,6
4426,3
4427,4
4428,6
4429,3
4430,2
4431,6
4432,6
4433,5
4434,5
4435,3
4436,4
4437,3
4438,5
4439,3
4440,3
4441,6
4442,3
4443,6
4444,3
4445,2
4446,3
4447,5
4448,3
4449,2
4450,4
4451,6
4452,3
4453,5
4454,4
4455,3
4456,3
4457,3
4458,3
4459,3
4460,2
4461,6
4462,6
4463,6
4464,4
4465,3
4466,3
4467,3
4468,5
4469,6
4470,6
4471,2
4472,4
4473,3
4474,5
4475,6
4476,4
4477,4
4478,0
4479,3
4480,5
4481,3
4482,2
4483,5
4484,2
4485,3
4486,0
4487,6
4488,4
4489,3
4490,6
4491,3
4492,3
4493,4
4494,3
4495,2
4496,3
4497,6
4498,3
4499,3
4500,0
4501,4
4502,5
4503,3
4504,4
4505,2
4506,2
4507,3
4508,3
4509,2
4510,4
4511,3
4512,3
4513,4
4514,6
4515,4
4516,3
4517,5
4518,2
4519,3
4520,3
4521,3
4522,3
4523,5
4524,4
4525,3
4526,6
4527,3
4528,2
4529,4
4530,2
4531,6
4532,5
4533,5
4534,2
4535,2
4536,5
4537,3
4538,0
4539,6
4540,3
4541,0
4542,5
4543,3
4544,6
4545,4
4546,6
4547,4
4548,0
4549,4
4550,5
4551,4
4552,3
4553,4
4554,3
4555,4
4556,4
4557,3
4558,3
4559,3
4560,2
4561,4
4562,3
4563,0
4564,2
4565,3
4566,3
4567,5
4568,3
4569,3
4570,2
4571,3
4572,4
4573,6
4574,3
4575,1
4576,6
4577,6
4578,6
4579,3
4580,2
4581,5
4582,4
4583,4
4584,3
4585,6
4586,3
4587,3
4588,3
4589,3
4590,2
4591,3
4592,3
4593,3
4594,2
4595,2
4596,0
4597,5
4598,4
4599,2
4600,4
4601,2
4602,2
4603,2
4604,5
4605,5
4606,4
4607,5
4608,4
4609,5
4610,3
4611,3
4612,0
4613,3
4614,3
4615,5
4616,3
4617,2
4618,3
4619,0
4620,5
4621,6
4622,2
4623,5
4624,2
4625,4
4626,5
4627,6
4628,4
4629,3
4630,6
4631,6
4632,6
4633,3
4634,3
4635,4
4636,5
4637,3
4638,2
4639,2
4640,4
4641,2
4642,6
4643,0
4644,3
4645,4
4646,3
4647,0
4648,3
4649,0
4650,2
4651,3
4652,6
4653,5
4654,3
4655,2
4656,2
4657,3
4658,3
4659,3
4660,4
4661,6
4662,4
4663,2
4664,6
4665,5
4666,3
4667,4
4668,0
4669,5
4670,4
4671,5
4672,6
4673,4
4674,6
4675,4
4676,5
4677,3
4678,1
4679,0
4680,5
4681,4
4682,3
4683,3
4684,2
4685,2
4686,0
4687,0
4688,4
4689,6
4690,4
4691,0
4692,3
4693,6
4694,6
4695,6
4696,2
4697,6
4698,3
4699,6
4700,4
4701,3
4702,5
4703,4
4704,3
4705,6
4706,3
4707,4
4708,4
4709,6
4710,3
4711,3
4712,3
4713,3
4714,3
4715,4
4716,4
4717,2
4718,5
4719,6
4720,5
4721,2
4722,4
4723,4
4724,0
4725,4
4726,3
4727,0
4728,6
4729,3
4730,2
4731,2
4732,3
4733,3
4734,4
4735,2
4736,6
4737,0
4738,3
4739,0
4740,6
4741,6
4742,3
4743,6
4744,5
4745,6
4746,0
4747,5
4748,4
4749,5
4750,6
4751,3
4752,2
4753,0
4754,3
4755,3
4756,3
4757,6
4758,0
4759,6
4760,4
4761,4
4762,6
4763,3
4764,6
4765,3
4766,5
4767,3
4768,4
4769,3
4770,3
4771,3
4772,3
4773,4
4774,5
4775,5
4776,3
4777,4
4778,3
4779,2
4780,6
4781,4
4782,3
4783,0
4784,4
4785,0
4786,0
4787,6
4788,4
4789,3
4790,4
4791,5
4792,5
4793,3
4794,6
4795,3
4796,4
4797,2
4798,4
4799,6
4800,4
4801,4
4802,3
4803,0
4804,4
4805,4
4806,2
4807,4
4808,3
4809,3
4810,4
4811,4
4812,6
4813,5
4814,4
4815,3
4816,3
4817,4
4818,3
4819,6
4820,2
4821,3
4822,3
4823,3
4824,3
4825,4
4826,2
4827,2
4828,2
4829,2
4830,3
4831,3
4832,3
4833,0
4834,4
4835,3
4836,4
4837,5
4838,4
4839,3
4840,4
4841,5
4842,3
4843,3
4844,5
4845,6
4846,4
4847,4
4848,4
4849,2
4850,6
4851,4
4852,1
4853,3
4854,6
4855,3
4856,0
4857,4
4858,5
4859,3
4860,5
4861,3
4862,2
4863,3
4864,6
4865,3
4866,4
4867,6
4868,0
4869,4
4870,0
4871,0
4872,6
4873,5
4874,3
4875,4
4876,4
4877,6
4878,2
4879,0
4880,4
4881,6
4882,4
4883,6
4884,2
4885,4
4886,4
4887,5
4888,4
4889,4
4890,4
4891,4
4892,0
4893,6
4894,4
4895,6
4896,2
4897,4
4898,4
4899,4
4900,6
4901,3
4902,6
4903,4
4904,0
4905,6
4906,4
4907,4
4908,2
4909,3
4910,3
4911,4
4912,4
4913,0
4914,2
4915,5
4916,4
4917,3
4918,4
4919,0
4920,4
4921,4
4922,6
4923,5
4924,4
4925,3
4926,3
4927,2
4928,4
4929,0
4930,6
4931,4
4932,4
4933,6
4934,3
4935,2
4936,0
4937,3
4938,0
4939,4
4940,3
4941,0
4942,2
4943,5
4944,3
4945,0
4946,3
4947,4
4948,3
4949,1
4950,3
4951,3
4952,0
4953,2
4954,0
4955,4
4956,3
4957,3
4958,5
4959,6
4960,4
4961,0
4962,0
4963,6
4964,0
4965,3
4966,3
4967,3
4968,5
4969,5
4970,4
4971,4
4972,0
4973,0
4974,3
4975,4
4976,3
4977,4
4978,6
4979,3
4980,4
4981,3
4982,4
4983,4
4984,2
4985,4
4986,3
4987,4
4988,4
4989,0
4990,6
4991,6
4992,4
4993,3
4994,6
4995,3
4996,2
4997,0
4998,4
4999,6
5000,2
5001,5
5002,3
5003,6
5004,0
5005,6
5006,0
5007,0
5008,6
5009,6
5010,3
5011,2
5012,3
5013,0
5014,3
5015,6
5016,6
5017,4
5018,3
5019,6
5020,0
5021,4
5022,3
5023,0
5024,6
5025,5
5026,2
5027,3
5028,2
5029,0
5030,6
5031,4
5032,6
5033,6
5034,0
5035,4
5036,5
5037,5
5038,3
5039,6
5040,4
5041,4
5042,6
5043,3
5044,4
5045,2
5046,5
5047,0
5048,6
5049,6
5050,5
5051,3
5052,6
5053,3
5054,0
5055,0
5056,4
5057,0
5058,6
5059,0
5060,3
5061,6
5062,0
5063,2
5064,4
5065,5
5066,4
5067,4
5068,4
5069,4
5070,0
5071,4
5072,6
5073,4
5074,2
5075,1
5076,3
5077,6
5078,4
5079,4
5080,5
5081,2
5082,0
5083,4
5084,2
5085,2
5086,6
5087,2
5088,4
5089,3
5090,6
5091,3
5092,2
5093,3
5094,4
5095,2
5096,3
5097,0
5098,6
5099,4
5100,0
5101,5
5102,0
5103,2
5104,3
5105,3
5106,5
5107,6
5108,3
5109,3
5110,6
5111,2
5112,3
5113,3
5114,6
5115,0
5116,5
5117,3
5118,4
5119,5
5120,0
5121,4
5122,6
5123,5
5124,6
5125,4
5126,2
5127,3
5128,5
5129,2
5130,3
5131,4
5132,3
5133,3
5134,3
5135,2
5136,4
5137,3
5138,1
5139,3
5140,6
5141,0
5142,6
5143,4
5144,3
5145,3
5146,4
5147,6
5148,3
5149,6
5150,5
5151,4
5152,6
5153,3
5154,6
5155,4
5156,4
5157,5
5158,3
5159,3
5160,4
5161,6
5162,6
5163,6
5164,6
5165,3
5166,6
5167,4
5168,3
5169,3
5170,5
5171,6
5172,4
5173,3
5174,4
5175,2
5176,4
5177,5
5178,2
5179,3
5180,0
5181,6
5182,2
5183,3
5184,6
5185,4
5186,3
5187,4
5188,0
5189,6
5190,4
5191,6
5192,6
5193,4
5194,6
5195,6
5196,4
5197,3
5198,2
5199,5
5200,4
5201,5
5202,5
5203,4
5204,3
5205,4
5206,6
5207,3
5208,3
5209,4
5210,5
5211,3
5212,4
5213,4
5214,3
5215,0
5216,4
5217,0
5218,3
5219,4
5220,0
5221,0
5222,5
5223,3
5224,3
5225,4
5226,2
5227,4
5228,4
5229,3
5230,4
5231,4
5232,3
5233,4
5234,4
5235,3
5236,2
5237,3
5238,2
5239,3
5240,3
5241,6
5242,4
5243,6
5244,6
5245,3
5246,6
5247,4
5248,2
5249,4
5250,2
5251,3
5252,1
5253,6
5254,3
5255,3
5256,0
5257,3
5258,0
5259,0
5260,6
5261,2
5262,3
5263,4
5264,6
5265,1
5266,6
5267,6
5268,3
5269,0
5270,2
5271,3
5272,5
5273,6
5274,6
5275,3
5276,4
5277,4
5278,4
5279,6
5280,4
5281,5
5282,2
5283,0
5284,4
5285,6
5286,1
5287,0
5288,5
5289,0
5290,3
5291,6
5292,3
5293,0
5294,4
5295,0
5296,2
5297,3
5298,3
5299,4
5300,2
5301,4
5302,2
5303,3
5304,6
5305,3
5306,3
5307,5
5308,6
5309,4
5310,0
5311,4
5312,4
5313,4
5314,6
5315,5
5316,5
5317,3
5318,3
5319,4
5320,3
5321,5
5322,4
5323,3
5324,3
5325,0
5326,4
5327,0
5328,3
5329,3
5330,5
5331,4
5332,3
5333,3
5334,3
5335,3
5336,2
5337,3
5338,0
5339,5
5340,3
5341,6
5342,4
5343,5
5344,3
5345,3
5346,3
5347,0
5348,3
5349,3
5350,4
5351,4
5352,4
5353,0
5354,6
5355,3
5356,3
5357,3
5358,4
5359,2
5360,4
5361,2
5362,2
5363,5
5364,0
5365,4
5366,4
5367,4
5368,6
5369,2
5370,3
5371,4
5372,3
5373,5
5374,3
5375,3
5376,0
5377,4
5378,2
5379,0
5380,4
5381,3
5382,3
5383,2
5384,6
5385,3
5386,4
5387,5
5388,4
5389,3
5390,6
5391,6
5392,3
5393,3
5394,4
5395,5
5396,4
5397,3
5398,3
5399,5
5400,3
5401,6
5402,5
5403,3
5404,2
5405,5
5406,0
5407,0
5408,6
5409,3
5410,3
5411,4
5412,4
5413,6
5414,6
5415,0
5416,5
5417,4
5418,3
5419,6
5420,3
5421,3
5422,4
5423,3
5424,0
5425,3
5426,6
5427,5
5428,0
5429,0
5430,2
5431,5
5432,6
5433,4
5434,2
5435,3
5436,6
5437,3
5438,2
5439,0
5440,0
5441,3
5442,1
5443,3
5444,4
5445,4
5446,6
5447,5
5448,6
5449,6
5450,2
5451,2
5452,6
5453,5
5454,3
5455,0
5456,6
5457,0
5458,4
5459,6
5460,5
5461,3
5462,0
5463,4
5464,3
5465,6
5466,6
5467,4
5468,0
5469,0
5470,6
5471,0
5472,0
5473,3
5474,6
5475,0
5476,5
5477,3
5478,5
5479,4
5480,3
5481,2
5482,6
5483,0
5484,6
5485,6
5486,4
5487,6
5488,4
5489,3
5490,6
5491,6
5492,2
5493,6
5494,0
5495,0
5496,0
5497,3
5498,0
5499,0
5500,3
5501,3
5502,3
5503,5
5504,5
5505,3
5506,3
5507,3
5508,2
5509,6
5510,3
5511,0
5512,4
5513,0
5514,4
5515,4
5516,4
5517,3
5518,2
5519,4
5520,5
5521,6
5522,6
5523,5
5524,4
5525,3
5526,4
5527,3
5528,5
5529,2
5530,5
5531,4
5532,2
5533,3
5534,3
5535,3
5536,3
5537,4
5538,2
5539,4
5540,3
5541,4
5542,6
5543,2
5544,0
5545,4
5546,3
5547,3
5548,3
5549,4
5550,2
5551,4
5552,6
5553,6
5554,6
5555,3
5556,4
5557,3
5558,4
5559,2
5560,3
5561,5
5562,6
5563,6
5564,0
5565,4
5566,5
5567,6
5568,4
5569,3
5570,6
5571,3
5572,3
5573,6
5574,4
5575,4
5576,2
5577,2
5578,6
5579,2
5580,2
5581,3
5582,0
5583,4
5584,3
5585,4
5586,4
5587,6
5588,4
5589,5
5590,6
5591,4
5592,3
5593,3
5594,6
5595,3
5596,0
5597,6
5598,5
5599,3
5600,6
5601,0
5602,6
5603,4
5604,3
5605,4
5606,3
5607,3
5608,3
5609,2
5610,4
5611,2
5612,2
5613,3
5614,6
5615,6
5616,2
5617,3
5618,4
5619,3
5620,3
5621,5
5622,3
5623,0
5624,0
5625,6
5626,0
5627,2
5628,0
5629,4
5630,4
5631,5
5632,3
5633,4
5634,3
5635,3
5636,3
5637,6
5638,3
5639,0
5640,2
5641,1
5642,5
5643,2
5644,3
5645,3
5646,0
5647,6
5648,4
5649,4
5650,2
5651,0
5652,3
5653,4
5654,4
5655,4
5656,5
5657,6
5658,3
5659,3
5660,5
5661,3
5662,4
5663,2
5664,4
5665,6
5666,3
5667,2
5668,3
5669,3
5670,6
5671,4
5672,6
5673,2
5674,0
5675,6
5676,2
5677,3
5678,6
5679,6
5680,6
5681,2
5682,3
5683,3
5684,3
5685,3
5686,6
5687,3
5688,6
5689,6
5690,6
5691,5
5692,3
5693,3
5694,2
5695,3
5696,0
5697,6
5698,5
5699,2
5700,3
5701,0
5702,5
5703,3
5704,2
5705,4
5706,4
5707,3
5708,0
5709,3
5710,2
5711,6
5712,3
5713,6
5714,1
5715,2
5716,3
5717,6
5718,0
5719,6
5720,3
5721,3
5722,3
5723,4
5724,0
5725,3
5726,3
5727,0
5728,3
5729,0
5730,5
5731,3
5732,3
5733,0
5734,4
5735,0
5736,3
5737,6
5738,3
5739,4
5740,3
5741,5
5742,2
5743,5
5744,3
5745,6
5746,6
5747,4
5748,5
5749,2
5750,0
5751,0
5752,4
5753,2
5754,3
5755,3
5756,2
5757,3
5758,0
5759,3
5760,3
5761,0
5762,2
5763,5
5764,3
5765,0
5766,3
5767,6
5768,2
5769,4
5770,3
5771,4
5772,6
5773,4
5774,3
5775,6
5776,5
5777,2
5778,3
5779,3
5780,2
5781,3
5782,3
5783,4
5784,3
5785,2
5786,5
5787,5
5788,3
5789,3
5790,5
5791,5
5792,4
5793,6
5794,6
5795,2
5796,4
